, Time(), Date, Local Time, Latitude(deg), Longitude(deg), Altitude(m), Heading(deg), Pitch(deg), Roll(deg),TimestampGPS,TimestampHDF,x,y,z,heading,pitch,roll
10,2992040000,2023-12-21,10:49:52.040,41.22070761,1.73106168,60.223,336.648,-0.317,0.332,1703155792039999.0,1703155791041851,-0.008106831461191177,0.01899530738592148,-0.0009999999999976694,336.648,-0.317,0.332
11,2992050000,2023-12-21,10:49:52.050,41.22070763,1.73106167,60.223,336.64599999999996,-0.314,0.33,1703155792049999.0,1703155791051855,-0.008912653138395399,0.02122789155691862,-0.0009999999999976694,336.64599999999996,-0.314,0.33
12,2992060000,2023-12-21,10:49:52.060,41.22070765,1.73106166,60.223,336.644,-0.313,0.32899999999999996,1703155792060000.0,1703155791061985,-0.009718474932014942,0.02346047479659319,-0.0009999999999976694,336.644,-0.313,0.32899999999999996
13,2992070000,2023-12-21,10:49:52.070,41.22070767,1.73106165,60.223,336.63800000000003,-0.315,0.325,1703155792070000.0,1703155791071887,-0.010524296667426825,0.025693057104945183,-0.0009999999999976694,336.63800000000003,-0.315,0.325
14,2992080000,2023-12-21,10:49:52.080,41.22070769,1.73106164,60.223,336.63599999999997,-0.315,0.322,1703155792079999.0,1703155791081788,-0.011330118402838707,0.02792564034461975,-0.0009999999999976694,336.63599999999997,-0.315,0.322
15,2992090000,2023-12-21,10:49:52.090,41.22070771,1.73106163,60.223,336.634,-0.311,0.321,1703155792090000.0,1703155791091840,-0.01213594013825059,0.03015822358429432,-0.0009999999999976694,336.634,-0.311,0.321
16,2992100000,2023-12-21,10:49:52.100,41.22070773,1.73106161,60.223,336.629,-0.307,0.319,1703155792100000.0,1703155791101803,-0.013779992936179042,0.032403042539954185,-0.0009999999999976694,336.629,-0.307,0.319
17,2992110000,2023-12-21,10:49:52.110,41.22070775,1.7310616,60.223,336.62800000000004,-0.304,0.317,1703155792109999.0,1703155791111828,-0.014585814671590924,0.034635625779628754,-0.0009999999999976694,336.62800000000004,-0.304,0.317
18,2992120000,2023-12-21,10:49:52.120,41.22070777,1.73106159,60.223,336.626,-0.301,0.315,1703155792119999.0,1703155791121768,-0.015391636465210468,0.03686820808798075,-0.0009999999999976694,336.626,-0.301,0.315
19,2992130000,2023-12-21,10:49:52.130,41.22070779,1.73106158,60.223,336.62199999999996,-0.299,0.313,1703155792130000.0,1703155791131758,-0.01619745814241469,0.039100791327655315,-0.0009999999999976694,336.62199999999996,-0.299,0.313
20,2992140000,2023-12-21,10:49:52.140,41.22070781,1.73106157,60.223,336.62,-0.299,0.311,1703155792140000.0,1703155791141809,-0.01700327987782657,0.04133337363600731,-0.0009999999999976694,336.62,-0.299,0.311
21,2992150000,2023-12-21,10:49:52.150,41.22070783,1.73106156,60.223,336.61800000000005,-0.298,0.309,1703155792149999.0,1703155791151777,-0.017809101555030793,0.04356595687568188,-0.0009999999999976694,336.61800000000005,-0.298,0.309
22,2992160000,2023-12-21,10:49:52.160,41.22070785,1.73106155,60.223,336.61300000000006,-0.295,0.308,1703155792159999.0,1703155791161748,-0.018614923406857997,0.045798540115356445,-0.0009999999999976694,336.61300000000006,-0.295,0.308
23,2992170000,2023-12-21,10:49:52.170,41.22070787,1.73106153,60.223,336.611,-0.292,0.307,1703155792170000.0,1703155791171751,-0.02025897614657879,0.04804335907101631,-0.0009999999999976694,336.611,-0.292,0.307
24,2992180000,2023-12-21,10:49:52.180,41.22070789,1.73106152,60.223,336.60900000000004,-0.289,0.306,1703155792179999.0,1703155791181715,-0.021064797940198332,0.05027594231069088,-0.0009999999999976694,336.60900000000004,-0.289,0.306
25,2992190000,2023-12-21,10:49:52.190,41.22070791,1.73106151,60.223,336.60400000000004,-0.28600000000000003,0.304,1703155792189999.0,1703155791191733,-0.021870619675610214,0.05250852461904287,-0.0009999999999976694,336.60400000000004,-0.28600000000000003,0.304
26,2992200000,2023-12-21,10:49:52.200,41.22070794,1.7310615,60.223,336.602,-0.28300000000000003,0.303,1703155792200000.0,1703155791201736,-0.022660236689262092,0.05585128162056208,-0.0009999999999976694,336.602,-0.28300000000000003,0.303
27,2992210000,2023-12-21,10:49:52.210,41.22070796,1.73106149,60.223,336.6,-0.28,0.302,1703155792210000.0,1703155791211719,-0.023466058424673975,0.05808386579155922,-0.0009999999999976694,336.6,-0.28,0.302
28,2992220000,2023-12-21,10:49:52.220,41.22070798,1.73106147,60.223,336.593,-0.27899999999999997,0.302,1703155792219999.0,1703155791221733,-0.025110111280810088,0.06032868195325136,-0.0009999999999976694,336.593,-0.27899999999999997,0.302
29,2992230000,2023-12-21,10:49:52.230,41.220708,1.73106146,60.223,336.59,-0.28,0.302,1703155792229999.0,1703155791231735,-0.02591593295801431,0.0625612661242485,-0.0009999999999976694,336.59,-0.28,0.302
30,2992240000,2023-12-21,10:49:52.240,41.22070803,1.73106145,60.223,336.585,-0.28,0.301,1703155792240000.0,1703155791241704,-0.02670555008808151,0.06590402312576771,-0.0009999999999976694,336.585,-0.28,0.301
31,2992250000,2023-12-21,10:49:52.250,41.22070805,1.73106143,60.223,336.57800000000003,-0.278,0.302,1703155792250000.0,1703155791251736,-0.02834960288600996,0.06814884208142757,-0.0009999999999976694,336.57800000000003,-0.278,0.302
32,2992260000,2023-12-21,10:49:52.260,41.22070807,1.73106142,60.223,336.57300000000004,-0.276,0.301,1703155792259999.0,1703155791261743,-0.029155424563214183,0.07038142438977957,-0.0009999999999976694,336.57300000000004,-0.276,0.301
33,2992270000,2023-12-21,10:49:52.270,41.2207081,1.73106141,60.223,336.569,-0.273,0.301,1703155792270000.0,1703155791271742,-0.02994504163507372,0.07372418232262135,-0.0009999999999976694,336.569,-0.273,0.301
34,2992280000,2023-12-21,10:49:52.280,41.22070812,1.73106139,60.223,336.56,-0.273,0.302,1703155792280000.0,1703155791281789,-0.031589094433002174,0.07596899941563606,-0.0009999999999976694,336.56,-0.273,0.302
35,2992290000,2023-12-21,10:49:52.290,41.22070815,1.73106138,60.223,336.555,-0.273,0.301,1703155792289999.0,1703155791291806,-0.03237871150486171,0.07931175827980042,-0.0009999999999976694,336.555,-0.273,0.301
36,2992300000,2023-12-21,10:49:52.300,41.22070817,1.73106137,60.223,336.54900000000004,-0.27,0.301,1703155792299999.0,1703155791301904,-0.033184533240273595,0.08154434058815241,-0.0009999999999976694,336.54900000000004,-0.27,0.301
37,2992310000,2023-12-21,10:49:52.310,41.22070819,1.73106135,60.223,336.54,-0.264,0.302,1703155792310000.0,1703155791311780,-0.03482858603820205,0.0837891586124897,-0.0009999999999976694,336.54,-0.264,0.302
38,2992320000,2023-12-21,10:49:52.320,41.22070822,1.73106134,60.223,336.535,-0.261,0.303,1703155792320000.0,1703155791321878,-0.035618203110061586,0.08713191468268633,-0.0009999999999976694,336.535,-0.261,0.303
39,2992330000,2023-12-21,10:49:52.330,41.22070825,1.73106132,60.223,336.529,-0.261,0.301,1703155792329999.0,1703155791331888,-0.037246051244437695,0.09048690740019083,-0.0009999999999976694,336.529,-0.261,0.301
40,2992340000,2023-12-21,10:49:52.340,41.22070827,1.73106131,60.223,336.519,-0.264,0.3,1703155792340000.0,1703155791341802,-0.038051872921641916,0.09271948970854282,-0.0009999999999976694,336.519,-0.264,0.3
41,2992350000,2023-12-21,10:49:52.350,41.2207083,1.73106129,60.223,336.514,-0.267,0.3,1703155792350000.0,1703155791351844,-0.039679721056018025,0.0960744833573699,-0.0009999999999976694,336.514,-0.267,0.3
42,2992360000,2023-12-21,10:49:52.360,41.22070833,1.73106128,60.223,336.509,-0.266,0.298,1703155792359999.0,1703155791361740,-0.0404693380696699,0.0994172403588891,-0.0009999999999976694,336.509,-0.266,0.298
43,2992370000,2023-12-21,10:49:52.370,41.22070835,1.73106126,60.223,336.49800000000005,-0.262,0.29600000000000004,1703155792369999.0,1703155791371756,-0.042113390867598355,0.1016620583832264,-0.0009999999999976694,336.49800000000005,-0.262,0.29600000000000004
44,2992380000,2023-12-21,10:49:52.380,41.22070838,1.73106125,60.223,336.49300000000005,-0.259,0.295,1703155792380000.0,1703155791381746,-0.04290300793945789,0.10500481352210045,-0.0009999999999976694,336.49300000000005,-0.259,0.295
45,2992390000,2023-12-21,10:49:52.390,41.22070841,1.73106123,60.223,336.48699999999997,-0.257,0.292,1703155792390000.0,1703155791391760,-0.044530856073834,0.10835980717092752,-0.0009999999999976694,336.48699999999997,-0.257,0.292
46,2992400000,2023-12-21,10:49:52.400,41.22070843,1.73106121,60.223,336.478,-0.256,0.289,1703155792399999.0,1703155791401753,-0.046174908813554794,0.11060462519526482,-0.0009999999999976694,336.478,-0.256,0.289
47,2991410000,2023-12-21,10:49:51.410,41.22070846,1.7310612,60.223,336.474,-0.257,0.28800000000000003,1703155791409999.0,1703155791411745,-0.04696452588541433,0.1139473831281066,-0.0009999999999976694,336.474,-0.257,0.28800000000000003
48,2991420000,2023-12-21,10:49:51.420,41.22070849,1.73106118,60.223,336.469,-0.257,0.287,1703155791420000.0,1703155791421786,-0.04859237401979044,0.11730237491428852,-0.0009999999999976694,336.469,-0.257,0.287
49,2991430000,2023-12-21,10:49:51.430,41.22070851,1.73106117,60.223,336.46,-0.254,0.285,1703155791429999.0,1703155791431742,-0.04939819569699466,0.11953495815396309,-0.0009999999999976694,336.46,-0.254,0.285
50,2991440000,2023-12-21,10:49:51.440,41.22070854,1.73106115,60.223,336.454,-0.252,0.284,1703155791439999.0,1703155791441731,-0.05102604383137077,0.12288994994014502,-0.0009999999999976694,336.454,-0.252,0.284
51,2991450000,2023-12-21,10:49:51.450,41.22070857,1.73106113,60.223,336.45099999999996,-0.253,0.28300000000000003,1703155791450000.0,1703155791451704,-0.05265389196574688,0.12624494265764952,-0.0009999999999976694,336.45099999999996,-0.253,0.28300000000000003
52,2991460000,2023-12-21,10:49:51.460,41.2207086,1.73106112,60.223,336.44199999999995,-0.253,0.282,1703155791460000.0,1703155791461715,-0.05344350897939876,0.12958769965916872,-0.0009999999999976694,336.44199999999995,-0.253,0.282
53,2991470000,2023-12-21,10:49:51.470,41.22070863,1.7310611,60.223,336.43699999999995,-0.254,0.28300000000000003,1703155791469999.0,1703155791471738,-0.055071357055567205,0.13294269144535065,-0.0009999999999976694,336.43699999999995,-0.254,0.28300000000000003
54,2991480000,2023-12-21,10:49:51.480,41.22070866,1.73106108,60.222,336.43199999999996,-0.255,0.284,1703155791479999.0,1703155791481712,-0.056699205189943314,0.13629768323153257,-0.001999999999995339,336.43199999999996,-0.255,0.284
55,2991490000,2023-12-21,10:49:51.490,41.22070869,1.73106107,60.222,336.42400000000004,-0.252,0.287,1703155791490000.0,1703155791491720,-0.05748882220359519,0.13964044023305178,-0.001999999999995339,336.42400000000004,-0.252,0.287
56,2991500000,2023-12-21,10:49:51.500,41.22070872,1.73106105,60.222,336.417,-0.249,0.289,1703155791500000.0,1703155791501717,-0.0591166703379713,0.14299543388187885,-0.001999999999995339,336.417,-0.249,0.289
57,2991510000,2023-12-21,10:49:51.510,41.22070875,1.73106103,60.222,336.412,-0.248,0.293,1703155791509999.0,1703155791511709,-0.06074451847234741,0.14635042566806078,-0.001999999999995339,336.412,-0.248,0.293
58,2991520000,2023-12-21,10:49:51.520,41.22070878,1.73106101,60.222,336.403,-0.248,0.29600000000000004,1703155791520000.0,1703155791521593,-0.062372366548515856,0.14970541838556528,-0.001999999999995339,336.403,-0.248,0.29600000000000004
59,2991530000,2023-12-21,10:49:51.530,41.22070881,1.731061,60.222,336.39599999999996,-0.25,0.3,1703155791530000.0,1703155791531613,-0.06316198350396007,0.15304817352443933,-0.001999999999995339,336.39599999999996,-0.25,0.3
60,2991540000,2023-12-21,10:49:51.540,41.22070884,1.73106098,60.222,336.389,-0.25,0.303,1703155791539999.0,1703155791541820,-0.06478983163833618,0.15640316531062126,-0.001999999999995339,336.389,-0.25,0.303
61,2991550000,2023-12-21,10:49:51.550,41.22070887,1.73106096,60.222,336.37699999999995,-0.248,0.304,1703155791549999.0,1703155791551675,-0.06641767977271229,0.1597581598907709,-0.001999999999995339,336.37699999999995,-0.248,0.304
62,2991560000,2023-12-21,10:49:51.560,41.22070891,1.73106094,60.222,336.36800000000005,-0.24600000000000002,0.306,1703155791560000.0,1703155791561829,-0.06802932312712073,0.16422332543879747,-0.001999999999995339,336.36800000000005,-0.24600000000000002,0.306
63,2991570000,2023-12-21,10:49:51.570,41.22070894,1.73106092,60.222,336.35900000000004,-0.245,0.308,1703155791570000.0,1703155791571903,-0.06965717126149684,0.1675783172249794,-0.001999999999995339,336.35900000000004,-0.245,0.308
64,2991580000,2023-12-21,10:49:51.580,41.22070897,1.7310609,60.222,336.345,-0.244,0.309,1703155791579999.0,1703155791581859,-0.07128501933766529,0.17093330807983875,-0.001999999999995339,336.345,-0.244,0.309
65,2991590000,2023-12-21,10:49:51.590,41.220709,1.73106088,60.222,336.335,-0.243,0.309,1703155791590000.0,1703155791591866,-0.07291286741383374,0.17428830172866583,-0.001999999999995339,336.335,-0.243,0.309
66,2991600000,2023-12-21,10:49:51.600,41.22070904,1.73106087,60.222,336.325,-0.24100000000000002,0.31,1703155791600000.0,1703155791601852,-0.07368627976393327,0.17874123342335224,-0.001999999999995339,336.325,-0.24100000000000002,0.31
67,2991610000,2023-12-21,10:49:51.610,41.22070907,1.73106084,60.222,336.31,-0.23600000000000002,0.31,1703155791609999.0,1703155791611789,-0.07615235890261829,0.1821084599941969,-0.001999999999995339,336.31,-0.23600000000000002,0.31
68,2991620000,2023-12-21,10:49:51.620,41.2207091,1.73106083,60.222,336.298,-0.23399999999999999,0.311,1703155791619999.0,1703155791621771,-0.07694197591627017,0.1854512169957161,-0.001999999999995339,336.298,-0.23399999999999999,0.311
69,2991630000,2023-12-21,10:49:51.630,41.22070914,1.73106081,60.222,336.286,-0.23600000000000002,0.312,1703155791630000.0,1703155791631740,-0.07855361932888627,0.1899163844063878,-0.001999999999995339,336.286,-0.23600000000000002,0.312
70,2991640000,2023-12-21,10:49:51.640,41.22070917,1.73106078,60.222,336.27,-0.23600000000000002,0.312,1703155791640000.0,1703155791641763,-0.08101969852577895,0.19328361097723246,-0.001999999999995339,336.27,-0.23600000000000002,0.312
71,2991650000,2023-12-21,10:49:51.650,41.22070921,1.73106076,60.222,336.25699999999995,-0.23600000000000002,0.312,1703155791649999.0,1703155791651760,-0.08263134188018739,0.19774877652525902,-0.001999999999995339,336.25699999999995,-0.23600000000000002,0.312
72,2991660000,2023-12-21,10:49:51.660,41.22070924,1.73106074,60.222,336.245,-0.23600000000000002,0.314,1703155791659999.0,1703155791661968,-0.08425918995635584,0.20110376924276352,-0.001999999999995339,336.245,-0.23600000000000002,0.314
73,2991670000,2023-12-21,10:49:51.670,41.22070927,1.73106072,60.222,336.22900000000004,-0.235,0.315,1703155791670000.0,1703155791671748,-0.08588703797431663,0.20445876102894545,-0.001999999999995339,336.22900000000004,-0.235,0.315
74,2991680000,2023-12-21,10:49:51.680,41.22070931,1.7310607,60.222,336.217,-0.235,0.315,1703155791679999.0,1703155791681833,-0.08749868138693273,0.208923926576972,-0.001999999999995339,336.217,-0.235,0.315
75,2991690000,2023-12-21,10:49:51.690,41.22070935,1.73106068,60.221000000000004,336.205,-0.23600000000000002,0.317,1703155791689999.0,1703155791691778,-0.0891103248577565,0.21338909398764372,-0.0029999999999930083,336.205,-0.23600000000000002,0.317
76,2991700000,2023-12-21,10:49:51.700,41.22070938,1.73106065,60.221000000000004,336.189,-0.23399999999999999,0.318,1703155791700000.0,1703155791701783,-0.09157640388002619,0.21675632242113352,-0.0029999999999930083,336.189,-0.23399999999999999,0.318
77,2991710000,2023-12-21,10:49:51.710,41.22070942,1.73106063,60.221000000000004,336.17699999999996,-0.233,0.318,1703155791710000.0,1703155791711739,-0.0931880472926423,0.2212214870378375,-0.0029999999999930083,336.17699999999996,-0.233,0.318
78,2991720000,2023-12-21,10:49:51.720,41.22070946,1.73106061,60.221000000000004,336.165,-0.233,0.317,1703155791719999.0,1703155791721724,-0.09479969064705074,0.22568665444850922,-0.0029999999999930083,336.165,-0.233,0.317
79,2991730000,2023-12-21,10:49:51.730,41.22070949,1.73106058,60.221000000000004,336.15,-0.23199999999999998,0.316,1703155791729999.0,1703155791731725,-0.09726576984394342,0.2290538800880313,-0.0029999999999930083,336.15,-0.23199999999999998,0.316
80,2991740000,2023-12-21,10:49:51.740,41.22070953,1.73106056,60.221000000000004,336.13599999999997,-0.235,0.316,1703155791740000.0,1703155791741732,-0.09887741319835186,0.233519047498703,-0.0029999999999930083,336.13599999999997,-0.235,0.316
81,2991750000,2023-12-21,10:49:51.750,41.22070957,1.73106054,60.221000000000004,336.124,-0.239,0.315,1703155791750000.0,1703155791751650,-0.1004890565527603,0.23798421304672956,-0.0029999999999930083,336.124,-0.239,0.315
82,2991760000,2023-12-21,10:49:51.760,41.22070961,1.73106051,60.221000000000004,336.108,-0.24,0.314,1703155791759999.0,1703155791761635,-0.10293893102789298,0.24246161431074142,-0.0029999999999930083,336.108,-0.24,0.314
83,2991770000,2023-12-21,10:49:51.770,41.22070965,1.73106048,60.221000000000004,336.094,-0.24,0.314,1703155791770000.0,1703155791771916,-0.10538880544481799,0.24693901557475328,-0.0029999999999930083,336.094,-0.24,0.314
84,2991780000,2023-12-21,10:49:51.780,41.22070969,1.73106046,60.221000000000004,336.08,-0.24,0.314,1703155791780000.0,1703155791781936,-0.10700044879922643,0.2514041820541024,-0.0029999999999930083,336.08,-0.24,0.314
85,2991790000,2023-12-21,10:49:51.790,41.22070972,1.73106043,60.221000000000004,336.06199999999995,-0.235,0.313,1703155791789999.0,1703155791791872,-0.10946652793791145,0.25477140862494707,-0.0029999999999930083,336.06199999999995,-0.235,0.313
86,2991800000,2023-12-21,10:49:51.800,41.22070976,1.7310604,60.221000000000004,336.04699999999997,-0.235,0.313,1703155791799999.0,1703155791801799,-0.11191640235483646,0.2592488117516041,-0.0029999999999930083,336.04699999999997,-0.235,0.313
87,2991810000,2023-12-21,10:49:51.810,41.2207098,1.73106038,60.22,336.031,-0.23600000000000002,0.311,1703155791810000.0,1703155791812020,-0.1135280457092449,0.2637139782309532,-0.003999999999997783,336.031,-0.23600000000000002,0.311
88,2991820000,2023-12-21,10:49:51.820,41.22070984,1.73106035,60.22,336.01199999999994,-0.235,0.308,1703155791820000.0,1703155791821943,-0.11597792012616992,0.2681913785636425,-0.003999999999997783,336.01199999999994,-0.235,0.308
89,2991830000,2023-12-21,10:49:51.830,41.22070988,1.73106032,60.22,335.994,-0.23399999999999999,0.304,1703155791829999.0,1703155791831848,-0.11842779454309493,0.27266877982765436,-0.003999999999997783,335.994,-0.23399999999999999,0.304
90,2991840000,2023-12-21,10:49:51.840,41.22070992,1.7310603,60.22,335.977,-0.23199999999999998,0.299,1703155791840000.0,1703155791841848,-0.12003943795571104,0.2771339463070035,-0.003999999999997783,335.977,-0.23199999999999998,0.299
91,2991850000,2023-12-21,10:49:51.850,41.22070996,1.73106027,60.22,335.95599999999996,-0.23,0.294,1703155791850000.0,1703155791851808,-0.12248931231442839,0.28161134850233793,-0.003999999999997783,335.95599999999996,-0.23,0.294
92,2991860000,2023-12-21,10:49:51.860,41.22071,1.73106024,60.22,335.93699999999995,-0.233,0.287,1703155791859999.0,1703155791861793,-0.1249391867313534,0.28608874790370464,-0.003999999999997783,335.93699999999995,-0.233,0.287
93,2991870000,2023-12-21,10:49:51.870,41.22071004,1.73106021,60.22,335.918,-0.231,0.28,1703155791869999.0,1703155791871749,-0.12738906114827842,0.2905661500990391,-0.003999999999997783,335.918,-0.231,0.28
94,2991880000,2023-12-21,10:49:51.880,41.22071008,1.73106018,60.22,335.895,-0.22699999999999998,0.273,1703155791880000.0,1703155791881771,-0.1298389354487881,0.2950435522943735,-0.003999999999997783,335.895,-0.22699999999999998,0.273
95,2991890000,2023-12-21,10:49:51.890,41.22071012,1.73106015,60.22,335.874,-0.225,0.264,1703155791890000.0,1703155791891770,-0.13228880992392078,0.2995209526270628,-0.003999999999997783,335.874,-0.225,0.264
96,2991900000,2023-12-21,10:49:51.900,41.22071017,1.73106012,60.22,335.853,-0.221,0.256,1703155791899999.0,1703155791901785,-0.1347224796190858,0.30510852858424187,-0.003999999999997783,335.853,-0.221,0.256
97,2991910000,2023-12-21,10:49:51.910,41.22071021,1.73106009,60.218999999999994,335.82800000000003,-0.221,0.249,1703155791909999.0,1703155791911756,-0.1371723540360108,0.3095859298482537,-0.005000000000002558,335.82800000000003,-0.221,0.249
98,2991920000,2023-12-21,10:49:51.920,41.22071025,1.73106006,60.218999999999994,335.806,-0.223,0.24100000000000002,1703155791920000.0,1703155791921759,-0.13962222839472815,0.31406333204358816,-0.005000000000002558,335.806,-0.223,0.24100000000000002
99,2991930000,2023-12-21,10:49:51.930,41.2207103,1.73106003,60.218999999999994,335.783,-0.22,0.23399999999999999,1703155791929999.0,1703155791931734,-0.14205589808989316,0.31965090800076723,-0.005000000000002558,335.783,-0.22,0.23399999999999999
100,2991940000,2023-12-21,10:49:51.940,41.22071034,1.73105999,60.218999999999994,335.756,-0.21899999999999997,0.228,1703155791939999.0,1703155791941740,-0.14534400351112708,0.3241405440494418,-0.005000000000002558,335.756,-0.21899999999999997,0.228
101,2991950000,2023-12-21,10:49:51.950,41.22071039,1.73105996,60.218999999999994,335.733,-0.217,0.222,1703155791950000.0,1703155791951751,-0.1477776732062921,0.32972811814397573,-0.005000000000002558,335.733,-0.217,0.222
102,2991960000,2023-12-21,10:49:51.960,41.22071043,1.73105993,60.218999999999994,335.709,-0.21600000000000003,0.218,1703155791960000.0,1703155791961739,-0.15022754756500944,0.3342055194079876,-0.005000000000002558,335.709,-0.21600000000000003,0.218
103,2991970000,2023-12-21,10:49:51.970,41.22071047,1.73105989,60.218999999999994,335.681,-0.221,0.213,1703155791969999.0,1703155791971737,-0.15351565298624337,0.33869515638798475,-0.005000000000002558,335.681,-0.221,0.213
104,2991980000,2023-12-21,10:49:51.980,41.22071052,1.73105986,60.218999999999994,335.656,-0.221,0.20800000000000002,1703155791979999.0,1703155791981743,-0.15594932262320071,0.34428273141384125,-0.005000000000002558,335.656,-0.221,0.20800000000000002
105,2991990000,2023-12-21,10:49:51.990,41.22071057,1.73105983,60.218999999999994,335.63,-0.21600000000000003,0.204,1703155791990000.0,1703155791991715,-0.15838299226015806,0.34987030923366547,-0.005000000000002558,335.63,-0.21600000000000003,0.204
106,2992000000,2023-12-21,10:49:52.000,41.22071061,1.73105979,60.218999999999994,335.602,-0.214,0.198,1703155792000000.0,1703155792001730,-0.16167109773959965,0.3543599434196949,-0.005000000000002558,335.602,-0.214,0.198
107,2992010000,2023-12-21,10:49:52.010,41.22071066,1.73105976,60.218999999999994,335.57599999999996,-0.20800000000000002,0.193,1703155792009999.0,1703155792012836,-0.164104767376557,0.35994751937687397,-0.005000000000002558,335.57599999999996,-0.20800000000000002,0.193
108,2992020000,2023-12-21,10:49:52.020,41.22071071,1.73105973,60.218999999999994,335.54900000000004,-0.205,0.188,1703155792020000.0,1703155792022037,-0.166538437071722,0.36553509533405304,-0.005000000000002558,335.54900000000004,-0.205,0.188
109,2992030000,2023-12-21,10:49:52.030,41.22071075,1.73105969,60.218999999999994,335.52,-0.20600000000000002,0.18,1703155792030000.0,1703155792031836,-0.16982654243474826,0.3700247313827276,-0.005000000000002558,335.52,-0.20600000000000002,0.18
110,2992040000,2023-12-21,10:49:52.040,41.2207108,1.73105966,60.218999999999994,335.49199999999996,-0.204,0.174,1703155792039999.0,1703155792041999,-0.17226021212991327,0.3756123064085841,-0.005000000000002558,335.49199999999996,-0.204,0.174
111,2992050000,2023-12-21,10:49:52.050,41.22071085,1.73105962,60.218999999999994,335.463,-0.203,0.16899999999999998,1703155792049999.0,1703155792051868,-0.17553211277117953,0.3812121180817485,-0.005000000000002558,335.463,-0.203,0.16899999999999998
112,2992060000,2023-12-21,10:49:52.060,41.2207109,1.73105959,60.218999999999994,335.43300000000005,-0.196,0.16,1703155792060000.0,1703155792061767,-0.17796578240813687,0.386799693107605,-0.005000000000002558,335.43300000000005,-0.196,0.16
113,2992070000,2023-12-21,10:49:52.070,41.22071095,1.73105955,60.218999999999994,335.404,-0.18600000000000003,0.154,1703155792070000.0,1703155792071988,-0.18123768304940313,0.3923995038494468,-0.005000000000002558,335.404,-0.18600000000000003,0.154
114,2992080000,2023-12-21,10:49:52.080,41.220711,1.73105952,60.218999999999994,335.375,-0.184,0.149,1703155792079999.0,1703155792081860,-0.18367135268636048,0.39798707887530327,-0.005000000000002558,335.375,-0.184,0.149
115,2992090000,2023-12-21,10:49:52.090,41.22071105,1.73105948,60.218999999999994,335.344,-0.18100000000000002,0.14400000000000002,1703155792090000.0,1703155792091762,-0.1869432533858344,0.40358688961714506,-0.005000000000002558,335.344,-0.18100000000000002,0.14400000000000002
116,2992100000,2023-12-21,10:49:52.100,41.2207111,1.73105944,60.218999999999994,335.314,-0.174,0.141,1703155792100000.0,1703155792101817,-0.19021515402710065,0.40918670035898685,-0.005000000000002558,335.314,-0.174,0.141
117,2992110000,2023-12-21,10:49:52.110,41.22071115,1.73105941,60.218999999999994,335.284,-0.168,0.13699999999999998,1703155792109999.0,1703155792111840,-0.192648823664058,0.4147742763161659,-0.005000000000002558,335.284,-0.168,0.13699999999999998
