, Time(), Date, Local Time, Latitude(deg), Longitude(deg), Altitude(m), Heading(deg), Pitch(deg), Roll(deg),TimestampGPS,TimestampHDF,x,y,z,heading,pitch,roll
63,2078880000,2023-07-07,10:34:38.880,41.22071135,1.7310633,59.893,338.974,0.124,-0.08199999999999999,1688726078880000.0,1688726078882051,-0.1026590468827635,0.31907584704458714,-0.006999999999997897,338.974,0.124,-0.08199999999999999
64,2078890000,2023-07-07,10:34:38.890,41.22071141,1.73106328,59.893,338.93300000000005,0.134,-0.073,1688726078890000.0,1688726078892254,-0.10423828102648258,0.32576136011630297,-0.006999999999997897,338.93300000000005,0.134,-0.073
65,2078900000,2023-07-07,10:34:38.900,41.22071147,1.73106325,59.893,338.89099999999996,0.14300000000000002,-0.064,1688726078899999.0,1688726078902130,-0.10665574623271823,0.3324591089040041,-0.006999999999997897,338.89099999999996,0.14300000000000002,-0.064
66,2078910000,2023-07-07,10:34:38.910,41.22071154,1.73106322,59.891999999999996,338.851,0.154,-0.054000000000000006,1688726078909999.0,1688726078912220,-0.10905700671719387,0.340267033316195,-0.008000000000002672,338.851,0.154,-0.054000000000000006
67,2078920000,2023-07-07,10:34:38.920,41.2207116,1.73106319,59.891999999999996,338.811,0.16399999999999998,-0.045,1688726078920000.0,1688726078922028,-0.11147447192342952,0.346964780241251,-0.008000000000002672,338.811,0.16399999999999998,-0.045
68,2078930000,2023-07-07,10:34:38.930,41.22071166,1.73106316,59.891999999999996,338.77,0.174,-0.035,1688726078929999.0,1688726078932234,-0.11389193712966517,0.3536625299602747,-0.008000000000002672,338.77,0.174,-0.035
69,2078940000,2023-07-07,10:34:38.940,41.22071173,1.73106313,59.891000000000005,338.726,0.18600000000000003,-0.026000000000000002,1688726078939999.0,1688726078942114,-0.11629319761414081,0.36147045344114304,-0.008999999999993236,338.726,0.18600000000000003,-0.026000000000000002
70,2078950000,2023-07-07,10:34:38.950,41.22071179,1.7310631,59.891000000000005,338.68199999999996,0.19699999999999998,-0.018000000000000002,1688726078950000.0,1688726078952145,-0.1187106627621688,0.36816820316016674,-0.008999999999993236,338.68199999999996,0.19699999999999998,-0.018000000000000002
71,2078960000,2023-07-07,10:34:38.960,41.22071186,1.73106307,59.891000000000005,338.63699999999994,0.209,-0.011000000000000001,1688726078960000.0,1688726078962033,-0.1211119233048521,0.3759761257097125,-0.008999999999993236,338.63699999999994,0.209,-0.011000000000000001
72,2078970000,2023-07-07,10:34:38.970,41.22071193,1.73106304,59.89,338.588,0.21899999999999997,0.001,1688726078969999.0,1688726078972197,-0.12351318378932774,0.38378404919058084,-0.00999999999999801,338.588,0.21899999999999997,0.001
73,2078980000,2023-07-07,10:34:38.980,41.220712,1.73106301,59.89,338.539,0.22899999999999998,0.011000000000000001,1688726078979999.0,1688726078982181,-0.12591444427380338,0.3915919717401266,-0.00999999999999801,338.539,0.22899999999999998,0.011000000000000001
74,2078990000,2023-07-07,10:34:38.990,41.22071207,1.73106298,59.89,338.491,0.24100000000000002,0.019,1688726078990000.0,1688726078992215,-0.12831570475827903,0.3993998942896724,-0.00999999999999801,338.491,0.24100000000000002,0.019
75,2079000000,2023-07-07,10:34:39.000,41.22071214,1.73106295,59.888999999999996,338.44199999999995,0.254,0.03,1688726079000000.0,1688726079002137,-0.13071696524275467,0.4072078187018633,-0.011000000000002785,338.44199999999995,0.254,0.03
76,2079010000,2023-07-07,10:34:39.010,41.22071221,1.73106291,59.888999999999996,338.39099999999996,0.265,0.040999999999999995,1688726079009999.0,1688726079013230,-0.13395645673153922,0.4150279760360718,-0.011000000000002785,338.39099999999996,0.265,0.040999999999999995
77,2079020000,2023-07-07,10:34:39.020,41.22071228,1.73106288,59.888000000000005,338.335,0.275,0.053,1688726079020000.0,1688726079022115,-0.1363577171578072,0.4228358995169401,-0.01199999999999335,338.335,0.275,0.053
78,2079030000,2023-07-07,10:34:39.030,41.22071236,1.73106285,59.888000000000005,338.284,0.285,0.064,1688726079030000.0,1688726079032201,-0.13874277303693816,0.4317539967596531,-0.01199999999999335,338.284,0.285,0.064
79,2079040000,2023-07-07,10:34:39.040,41.22071243,1.73106281,59.888000000000005,338.233,0.293,0.08199999999999999,1688726079039999.0,1688726079042234,-0.1419822645257227,0.4395741540938616,-0.01199999999999335,338.233,0.293,0.08199999999999999
80,2079050000,2023-07-07,10:34:39.050,41.22071251,1.73106278,59.887,338.17800000000005,0.301,0.102,1688726079049999.0,1688726079052166,-0.14436732028843835,0.44849225133657455,-0.012999999999998124,338.17800000000005,0.301,0.102
81,2079060000,2023-07-07,10:34:39.060,41.22071258,1.73106274,59.887,338.12300000000005,0.304,0.12,1688726079060000.0,1688726079062147,-0.1476068117772229,0.4563124105334282,-0.012999999999998124,338.12300000000005,0.304,0.12
